user_id
1281271908
1151673038
1129397028
1122936860
1098285654
1030686715
1023549769
1017855660
1013213588
989855300
973256785
966110664
951793016
936112358
921913526
909766628
869150966
858707286
845770021
837889771
794003875
764770615
759191942
735242102
717691526
635863952
630700348
626820204
611817370
611238815
607732940
605294402
597614760
590916061
588962156
586738651
585883867
584681101
582855209
582554537
580423549
571300851
569994470
566429313
564015559
563914220
563363271
562152074
558153258
555263333
554590139
553924029
550717230
548300100
547113501
546818678
545647644
545540431
544805302
544610571
544481555
542412215
538558418
537276941
534488325
529329358
523607344
523035519
520701091
520214369
515730170
514818877
514736144
512084670
511263887
509038409
508032449
506275240
504867024
503624688
501962011
499854962
491750411
490960729
490713181
487827567
487650514
486647349
481928900
479630075
479340177
475549626
475035176
469578533
469178446
468338356
466557338
465998255
463203300
460577572
460188434
457013718
455070011
454919703
454616346
452825048
451920644
450179797
448310199
448116475
447009557
445718322
444175307
443037335
442773631
442508258
435740269
435599018
435591257
433495525
433346840
423342037
422850440
422415442
422395359
422318647
421419585
420658286
420200172
417755580
416995459
415627855
415190109
414022154
413650968
412614875
412025289
411288201
407868184
407371142
404334610
402630337
401287742
401190123
400069220
398813548
398429222
397930399
397497470
396755498
395458764
395436399
395021188
394725471
394416247
394301693
393320691
392188753
391017238
390471074
389632220
389134388
388036783
384501016
384435379
383771160
383515070
383379752
382916532
380597201
380246735
379259119
377994769
377924610
377408959
375174626
375106107
375005417
374770627
373612487
372445623
370733068
368596513
367125353
365334598
362228315
361350314
359767242
359500422
359203826
358263991
358260127
357756459
357173405
357101224
356674188
356172796
355993172
355843642
355821619
355303911
354306025
353874433
351889016
351514291
350039038
349979518
349398753
349013016
348489687
347430365
346790259
346754293
346747623
346747046
346369787
344796697
344217570
343814415
343528144
341335650
338873800
338107834
337653685
337375148
337161218
336713356
335622384
335610997
335052095
334938683
334249560
333805197
332882634
330273328
329804273
329489449
329378024
328612451
328246965
326241359
326061413
325772833
325767923
322560937
322334942
321581818
321325799
320725572
319802566
319293982
319071294
318156874
317330851
317248347
316585017
316402288
315492745
314366190
314248094
311705162
311104404
310445390
309900085
309434421
308717452
307819895
306215704
306062587
305892291
304395014
303469076
303360713
302762747
302513351
301529735
300387928
300344289
299795500
299179041
299114435
299104372
298295076
297443102
297255017
295394982
295202314
294687282
294584209
293830909
292533078
292442271
291630964
291614887
291362552
291191096
290215487
289776209
289531155
288912572
287086995
284375210
282813691
282715534
281029466
279388955
277203011
275881452
275595583
273432870
273003648
271688114
271619712
271282733
270595940
270494010
270442712
269201871
267781978
267092571
265617529
265551997
264569198
263925079
262867461
261931118
261915122
261627134
260440734
259706720
259396381
259042485
258322288
258069307
257361062
257278802
256375885
255195150
255078443
254976820
254839933
254797049
254716078
254618989
254545789
254247600
254059795
253830036
253239439
253153974
253111142
252818860
252139342
251993823
251855577
250970687
250440746
250231381
250216358
249292320
249011468
248186960
247979863
247228824
247046793
246498796
245685332
245280307
244831080
244812839
244494343
244447055
244254961
243556904
242823330
242206951
242186430
241553849
241289593
241041165
240422007
240418696
239958387
239895893
239732544
239525864
239312585
238531661
238189223
237411569
237036122
236623139
234587511
233884874
233688028
233655084
233332129
233145356
231035428
