user_id,friends_count
342340392,419
342988549,979
34345911,0
343460418,2099
343488423,2109
343791862,829
344156895,1528
34458084,277
344633710,154636
345261411,468
346025327,413
346028083,4
34610161,1284
346414431,657
34662006,3826
346674614,291
347035710,13
34711597,251
34721874,15
348042364,253
348189617,182
348303424,437
34852681,2016
349271374,92
349394165,1611
349462060,527
349926226,3053
350049667,987
351508097,122
352271034,161
352377614,17107
35416983,355
35433394,79
355424720,1470
355595878,0
355701474,1
355748079,728
355792171,97
355919953,0
35596032,2272
356379164,8096
35657315,3470
356700744,3523
35682877,204
35693152,981
356934023,5766
356988734,1102
35761994,22731
35825392,16364
358455659,4322
358640673,512
35921559,109
359639212,190
35999178,0
36008779,3972
360389664,720
360793798,360
36114903,417
361560080,146
362241113,18287
362836682,44
363245814,1252
36327407,129
364099652,7794
36412963,46
36475641,4125
365470101,6
36608370,748
366243758,690
367291615,539
36773483,1424
36799336,1944
368618641,1232
369391604,790
369637239,793
369716673,401
369945326,146555
37002399,144973
37006811,425
371424196,300
371452651,47
37161649,557
37169666,1207
371879882,324
372378006,946
37329581,19696
373582640,40
373612360,9487
37419643,1152
374328683,0
37454098,2147
374610685,1346
374853167,4789
374959409,7853
375155899,152
37516636,800
375195439,13896
375227729,197
375537102,356
375726689,939
37587422,1647
376014501,283
376506636,634
37674313,1166
377480278,54
377796204,497
37792298,248
378084166,69
37859232,126
378596603,85
378707128,0
378749894,2998
379067792,118
37964089,8583
379798242,183
38101228,12818
381073791,5264
381835137,6648
382102019,1031
3829151,3041
38373374,102
38403110,683
384150152,0
384876838,96
38496145,13259
385004668,647
385122718,14925
385125526,159
385212685,692
385547405,4
385575870,2004
385662797,608
38570287,540879
385757034,293
38582891,551
386104803,5845
386529716,347
38672574,7
386925170,11866
387209539,0
38729426,150
38746745,588
38838616,197
38841791,0
389069168,509
389845002,627
391153576,2874
39136860,838
391488777,94
39236268,7187
39391275,12531
393975067,76
39407620,2454
39425168,3292
394257808,1979
396166688,37
39621350,1055
396280240,76
396603710,375
396907436,0
397423965,279
39784002,7964
397967396,657
39828732,208
39854753,1786
39890121,1602
39922166,655
39922782,12568
39927832,19
40062979,1942
400664417,67
40080391,1623
401620888,114
40163612,1382
40191507,2155
402503032,0
402508189,89
40257818,28994
40316313,4351
404290989,37
405030097,131
40519997,7229
405427035,219
40613788,2440
406342553,372737
406384119,154
406410418,108
40666068,62094
406703291,208
40676920,250
406873751,134
407080225,249
407432745,0
40769115,1556
407828857,1184
407936779,37
409309522,444
409704576,396
41002042,814
410026503,43
41069191,621
41069932,123
41085467,15
411436943,0
411769428,5653
412695306,1197
41293395,109
41294141,3514
413317837,22498
41364508,455
414193034,4486
414278705,194
414299381,28
415203990,0
41522828,315
415554932,13035
415572944,283
41561476,0
41569866,592
415742089,0
415942788,282
416247337,612
41636473,73
41671312,29937
417068221,2772
41710777,128
417515113,203
41799998,586
418718009,22
418868488,63
41999117,356
42007572,16623
420279122,121
420291583,26
42034114,174251
42142097,1694
421834165,5303
422426889,2551
42243829,13504
422737714,1126
42298947,13
423489014,44
42381705,508389
42424498,1609
42437497,2183
424723769,988
42486651,0
425014949,1463
42518342,767
42519612,486
425352591,496
42594427,7444
42613274,442
426227268,5069
426698227,100
42680826,7912
427160606,13756
427563850,580
428623745,732
42909648,1359
429660599,1
430077866,1232
43122609,36321
43154983,61309
43178855,122
43183715,493
432140413,9846
43272825,535
43298203,1345
433257544,22
43427867,7465
434395294,0
436141759,80
43853359,1194
438845624,2458
438936142,23
439721865,0
44000363,21036
440264328,543
440602667,0
440675213,1417
441112515,378
441284056,129
44130296,2442
442299407,1435
44256533,104
442666029,44998
44292863,758
443128736,71
443407588,26212
443877591,1389
44470785,28
444765804,9248
44588485,167
44616196,12057
446472003,52
447540138,824
447730097,833
44819218,131
448514462,4
449129608,117
449351856,0
451372207,59
45185864,177
45230722,188
452577987,27658
453141117,17942
45479268,67713
455020257,1662
455289274,858
455344381,4059
457903582,229
458533035,961
458859370,645
459692316,387
45995282,16986
460457102,1096
460794705,101
461498919,260
46165067,757
461772205,513
462147848,6719
46216223,297
462849719,86
463551999,1828
46371552,9909
46444766,24
464509647,29
464741342,533
46492704,130
465827508,1048
46598192,3304
46706451,577
467132788,95
46859317,182
469021949,107
46919513,10276
471469624,2940
471741741,488
471998051,373
47206924,606
472241085,0
473018060,1793
47404804,1315
47409855,4555
474176791,1013
47484753,578
475018045,2859
475189805,4656
475457090,0
475472307,248
475561576,3479
475583193,7
47586284,480
476822459,1018
477006364,224
477226749,0
478087201,1025
478693985,1112
478985419,1428
479881890,3288
480722487,1741
480724499,1018
481157641,1
483345798,333
48386631,1198
484075972,1942
484655366,64
48466183,642
484782496,108989
484920641,5408
485144463,0
48521954,8
485336530,130
486114154,444
486373169,200
48654999,748
486613063,166582
486795298,2250
487665070,586
488012780,94
488603208,410
488990293,6450
489479151,655
48948710,4105
489863502,9713
49103668,124
491541394,80
491830955,12530
492519834,406
49360248,1235
494129634,0
494368522,473
49460625,890
495272478,681
49595065,46
495984218,435
49633019,1151
49687232,1598
497300307,3455
497535334,553
499206133,1365
499261014,0
499349280,1621
50012439,24363
500266524,111
501154615,222
501219300,7432
50125915,1596
501534484,319
501999384,263
50393960,283
50400627,1849
50429080,10536
50537735,113
50588874,4984
506088616,19423
50629151,303
506691109,1025
50745142,35
50772334,212
50791412,865
50826577,2584
508540545,1051240
508927674,366
50966847,365
51039180,907
510508865,111324
512287111,33302
512819029,7
51376979,1023
51454376,783
515088634,0
515814969,0
516198059,12
517005609,326
51825931,6184
518833240,33
519119843,307
51952658,21192
519556596,25415
520520686,69
521263632,386
521455543,608
521670170,181
52174345,2113
52190833,243
523575419,4131
524220486,15955
524826008,13576
525873066,101
526606819,27034
526902892,2946
52768267,126
527773466,414593
527968666,5791
528046225,6296
531095081,3708
53116516,1646
531406812,58
53196802,79
532459995,2
533168576,99
533266685,317
533345274,154
533349652,852
533763832,519
534305136,6106
534602070,10
535230475,301
53556894,83
535599947,1132
535683186,35
53569692,612
535934151,623
536667444,127
537041922,0
538296603,2885
53918386,320
539238980,54
539490824,426
539551086,202
53959839,2545
540024927,192
5402612,3
540448802,1809
541479525,625
541483613,95
541846460,679
54253305,2436
543008112,210
543589363,645
544572283,182
5449422,41101
54525773,20180
545523240,69
545656145,133
54684720,7908
5480472,22
54829997,122
548520944,146
55075301,476
550830170,0
551162839,477
5520952,184
553243881,92
553312369,1605
55347680,1953
553996656,491
554598323,0
55463439,199
554639935,155
554898206,282
555061893,170
55520719,632
555463461,6841
555575405,180
55565562,4542
555715493,1
556297928,1098
556444283,238
55682976,192
556955258,0
557308421,56
557699048,980
557870365,39
55793601,559
558118066,365
558254790,22
55841591,212
558444821,455
55909156,220
55932637,22
55950793,188
55981347,6226
559859976,0
560005675,197
561452090,2627
56195398,4372
56228551,3124
56270572,755
563163446,82
563228900,1736
563447939,1045
563801617,120
564135559,4882
564226543,20
56440764,414891
564986888,0
56516252,273
565214599,43699
565355910,228
565502542,442
56556150,237
56631494,94
566790315,1009
567312191,56
56744936,669
56747801,285
56761423,282
567708318,49
567766782,565
567842748,362
567970878,487
568373529,300
568500246,559
56871333,183
56913467,328
56927029,554
569639189,710
569665296,267
569712337,13
57108396,132
571968178,829
572826232,10
572831749,29
573053395,1380
573205816,2661
574003759,0
574264945,475
575192654,0
576910533,103
57750984,178
577512923,809
577558675,400
57756665,4515
57768304,471
577774746,8
578130391,1641
578277980,183
578599347,487
579058248,218
579231944,41
579265576,270
579399813,7
57998991,314
580223849,738
580497864,298
582191488,107
58241177,3997
582779224,2275
583276000,94
584290563,10064
58435487,1406
584823754,1210
584955617,24
585661335,1
587022570,689
587665072,648
58960864,1550
590347742,882
590523670,969
59159018,1650
592354062,424
592480146,521
592825276,14
592987624,793
594807410,782
595200692,0
595455625,19
596346241,3957
596619107,4514
59682148,0
596876553,4797
596921926,713
596934493,0
59697754,7
597185475,419
597603985,1276
59781099,274
59808841,388
59838468,1155
598530788,6805
59888156,644
599319118,389
59977859,97
600483745,26091
600749954,0
60102226,4896
601050005,302
601434754,1575
601784023,7
602958918,0
603107784,0
603668010,507
60520641,27
605348852,49
60575041,1915
606382752,2
606421025,5
606766286,96
607060616,673
60729777,2898
607573341,49
60770565,97
609018764,65
609064916,254
60937837,115
609851934,4649
610431574,634
610618520,772
610803869,979
611983400,0
612199072,1092
612992256,1827
613093480,0
613591283,206
613704102,441
613722065,405
615353576,25
616076521,532
617335167,269
617664941,248
617736412,1
617763192,102878
618011429,30
618390440,10
618510804,1238
618557252,0
618672443,202
619375927,4
619635233,2439
620211141,352
620443361,285
620459029,4119
620601178,577
620686696,1283
620786757,18
621584171,55
622045571,1630
62338932,50
62386206,21
623891054,343
624255339,35513
624279929,362
624517612,202
625233515,293
625293503,1339
625460529,373
625504351,0
62559170,415
625818347,183
625908357,856
626100155,9759
626690268,0
627183333,222
627414476,735
627578936,0
627854607,3
627856619,620
627985809,489
62861450,1267
628850091,92
628972297,26
629005546,134
62905026,14
629084697,89
629945995,0
