source_id,user_id
105830531,720300952025243648
105830531,2445627020
105830531,284944250
105830531,893123510029234177
105830531,750313773488037888
105830531,3964836784
105830531,963731697769512961
105830531,104195080
105830531,744867704
105830531,3008081075
105830531,2319045109
105830531,721737320
105830531,2889018957
105830531,2517502028
105830531,2472119498
105830531,289827943
105830531,374528732
105830531,2229814194
114488344,1139001474
114488344,295608887
114488344,23791197
114488344,405039749
114488344,128215040
114488344,317851648
114488344,519016721
114488344,4825150096
114488344,792216556596068352
114488344,1582047097
114488344,811448890344009728
114488344,285932967
114488344,850005099023937536
114488344,222782095
114488344,1126456778
114488344,2205328350
114488344,1231444076
114488344,143674271
114488344,68611257
114488344,142690900
114488344,135287464
114488344,726274194661593088
114488344,719186838792060928
114488344,4512878355
114488344,1280901763
114488344,4122322486
114488344,175436385
114488344,47622935
114488344,110818699
114488344,2401702404
114488344,527506722
114488344,85489267
114488344,34329685
114488344,2721637428
114488344,89716625
114488344,9075022
114488344,3426486280
114488344,563402555
114488344,256076472
114488344,2587582286
114488344,2557323488
114488344,1270596901
114488344,189388359
114488344,1514449244
114488344,966710269
114488344,409508067
114488344,180400722
114488344,348591618
114488344,474620606
114488344,218478656
367651000,2862330283
367651000,2784362513
367651000,419841035
367651000,2666332591
367651000,57370831
367651000,438670153
367651000,2432310504
367651000,2431639608
367651000,2427525494
367651000,490279303
367651000,439907510
367651000,221736216
367651000,393272821
367651000,940840272
367651000,458657880
367651000,222092438
367651000,308077175
367651000,409888396
367651000,900526423
367651000,613297525
367651000,917317620
367651000,1007441623
367651000,559994835
367651000,80224262
10935572,764979384105172993
10935572,524801498
10935572,34426508
10935572,852650718330859522
10935572,860945451188662272
10935572,966356800911106048
10935572,341978660
10935572,756075609839824896
10935572,2533834983
10935572,35758291
10935572,2743829812
10935572,1024656893816569858
10935572,156299485
10935572,1158398042128683008
10935572,1181658221787992066
10935572,21128334
10935572,2727258599
10935572,28086354
10935572,1328003673172168704
10935572,2313399529
10935572,76644003
10935572,257591704
10935572,788886506
10935572,4184184635
10935572,147138838
10935572,1182364279
10935572,1120746523405557761
10935572,110709250
10935572,1262136045816201217
10935572,274979225
10935572,806111454076305408
10935572,1149364173534461952
10935572,22153979
10935572,2415946488
10935572,353975093
10935572,410844261
10935572,1964725316
10935572,222882607
10935572,19731881
10935572,401733627
10935572,381689764
10935572,748541161665630208
10935572,1280754912
10935572,2491514198
10935572,1050323200071163906
10935572,275118450
10935572,1131919969611128833
10935572,15445129
10935572,25068870
10935572,1566811826
17640121,3369371861
17640121,4603665227
17640121,1269971629976817664
17640121,18854356
17640121,997167912292102144
17640121,3351561406
17640121,1123666952092823553
17640121,213106697
17640121,1299789445277851648
17640121,1288878973275996164
17640121,162463321
17640121,228886991
17640121,518142429
17640121,1359701370471915520
17640121,3219549137
17640121,2522776692
17640121,1354850720151986179
17640121,37677874
17640121,477336528
17640121,85628940
17640121,1300912635160993793
17640121,1163846040824340480
17640121,182831320
17640121,2719137653
17640121,281598498
17640121,1050160350727950336
17640121,1360675074
17640121,963877072526553089
17640121,561583671
17640121,1323730225067339784
17640121,1201528003626459137
17640121,715207839921348609
17640121,1268299521219391488
17640121,263408689
17640121,1330759016
17640121,1331267873164161027
17640121,67334466
17640121,48966397
17640121,170224767
17640121,15130291
17640121,391074079
17640121,424135828
17640121,1833869725
17640121,170955445
17640121,365173932
17640121,140151902
17640121,237870401
17640121,193797782
17640121,37070476
17640121,131974102
17656600,217806990
17656600,66590132
17656600,254280603
17656600,2445883045
17656600,18208354
17656600,692023
17656600,19802879
17656600,1451773004
17656600,1333467482
17656600,897142437344419842
17656600,1079853966681346048
17656600,2259434528
17656600,2652239532
17656600,9544202
17656600,2529971
17656600,24222556
17656600,339061487
17656600,918804624303382528
17656600,857994826230374401
17656600,587813659
17656600,19947562
17656600,18937279
17656600,31099876
17656600,52821137
17656600,85623871
17656600,381264102
17656600,998737283346972672
17656600,333372853
17656600,2880109189
17656600,2569743630
17656600,14541402
17656600,497298301
17656600,36484419
17656600,27918087
17656600,712897952
17656600,464209765
17656600,841876005564387333
17656600,43420736
17656600,476340081
17656600,120342443
17656600,191477653
17656600,2657143946
17656600,50073507
17656600,57937201
17656600,17070113
17656600,59157393
17656600,17004618
17656600,807365647
17656600,49698134
17656600,17565514
19230427,1011596090041389061
19230427,295211538
19230427,234441917
19230427,123882889
19230427,207784494
19230427,506457355
19230427,48427782
19230427,56687389
19230427,1443770430
19230427,229874277
19230427,218810394
19230427,44553457
19230427,109841324
19230427,798895448748597249
19230427,810218638145949696
19230427,809360406212972544
19230427,2517360192
19230427,20768945
19230427,102206678
19230427,130478055
19230427,820168592
19230427,2173215501
19230427,298065195
19230427,214008323
19230427,42043039
19230427,714456333479751680
19230427,435082241
19230427,601964763
19230427,1423852111
19230427,740512734505230336
19230427,3315766473
19230427,78078753
19230427,736540868962885633
19230427,735184528986116098
19230427,882401582
19230427,253511672
19230427,2291256277
19230427,1139484708
19230427,331716665
19230427,98484351
19230427,3221322298
19230427,4114434929
19230427,278103138
19230427,81868984
19230427,278065408
19230427,284750838
19230427,1598333724
19230427,240634177
19230427,236944441
19230427,274081469
21196037,593028160
21196037,144921287
21196037,1508041322
21196037,1427039210
21196037,28254477
21196037,1442581062
21196037,21188490
21196037,1469294310
21196037,121537403
21196037,218209176
21196037,277485929
21196037,1244624522
21196037,824402317
21196037,257246857
21196037,15084438
21196037,27698847
21196037,368146046
21196037,510822724
21196037,266409549
21196037,592886151
21196037,47086639
21196037,1494835716
21196037,293068611
21196037,193167598
21196037,42678865
21196037,1498805022
21196037,1489819777
21196037,361611442
21196037,1466277330
21196037,1161388717
21196037,15412559
21196037,73028047
21196037,635883509
21196037,389098575
21196037,312709356
21196037,599021939
21196037,458562527
21196037,33248874
21196037,108743058
21196037,1088265170
21196037,18548136
21196037,131669124
21196037,277615882
21196037,26430244
21196037,30512617
21196037,535720350
21196037,122664907
21196037,1320326677
21196037,201430638
21196037,194130972
21375100,379485056
21375100,21149655
21375100,7452872
21375100,20823648
21375100,15532765
21375100,991340155108777984
21375100,701825647
21375100,4923811
21375100,320754780
21375100,10292132
21375100,381289719
21375100,91279573
21375100,57338175
21375100,178999981
21375100,879582109014278144
21375100,2471692340
21375100,1906282568
21375100,1265041178
21375100,3396001935
21375100,1953612884
21375100,707231479047315456
21375100,314778879
21375100,2904710683
21375100,158060289
21375100,155581583
21375100,722528529716383744
21375100,85724194
21375100,1408003598
21375100,68449573
21375100,885741228
21375100,545235190
21375100,18089606
21375100,343041182
21375100,21703029
21375100,881566776554926080
21375100,972983978377535489
21375100,112280016
21375100,18266688
21375100,247981000
21375100,812135885328236551
21375100,7702542
21375100,469194846
21375100,77015676
21375100,174646175
21375100,102466223
21375100,2611940521
21375100,976761196379541504
21375100,70468535
21375100,835132295786938368
21375100,975376807649300481
25836383,311326981
25836383,525960829
25836383,486721709
25836383,23456216
25836383,32606955
25836383,1496756594
25836383,24856382
25836383,350978737
25836383,117216619
25836383,17905727
25836383,21462959
25836383,573975843
25836383,38142022
25836383,1179839904
25836383,343661673
25836383,413556521
25836383,1416638192
25836383,15730901
25836383,286635187
25836383,1077109063
25836383,110894780
25836383,1256435736
25836383,37097347
25836383,62127759
25836383,778458500
25836383,189609275
25836383,1409489336
25836383,490609785
25836383,36801904
25836383,1438535479
25836383,32655332
25836383,293570712
25836383,1468197294
25836383,531662253
25836383,1292963017
25836383,69979113
25836383,349431681
25836383,281655527
25836383,22497774
25836383,1488708715
25836383,164506348
25836383,335716606
25836383,298679825
25836383,1472812544
25836383,56524963
25836383,252739562
25836383,375409561
25836383,1476867506
25836383,37275366
25836383,191150922
27662686,2374747068
27662686,261749735
27662686,368746833
27662686,2419983278
27662686,23482952
27662686,93935921
27662686,94360081
27662686,94665749
27662686,95515846
27662686,96851347
27662686,109713729
27662686,111690277
27662686,14920785
27662686,216444984
27662686,39799386
27662686,207715524
27662686,54961044
27662686,23832022
27662686,35787166
27662686,54951973
27662686,49717874
27662686,75036218
27662686,28669612
27662686,23511303
27662686,94595782
27662686,33989246
27662686,171331525
27662686,22179997
27662686,43018238
27662686,20012204
27662686,16331010
27662686,21681809
27662686,57393165
27662686,23613479
27662686,27938725
27662686,28638191
27662686,53234301
27662686,11350892
27662686,31504542
27662686,22940219
27662686,45203497
27662686,16683297
27662686,7251402
27662686,54773190
27662686,32959253
27662686,35575327
27662686,83985926
27662686,34085078
27662686,32509689
27662686,59927418
30428221,19291952
30428221,3404066542
30428221,95721440
30428221,2887012505
30428221,85288644
30428221,54892956
30428221,174151902
30428221,73497674
30428221,19424427
30428221,19902709
30428221,160952087
30428221,37916167
30428221,197398545
30428221,37963496
30428221,331672974
30428221,932758909173026818
30428221,160616292
30428221,252569527
30428221,40182630
30428221,28337098
30428221,20123366
30428221,3131144855
30428221,28596803
30428221,82903896
30428221,26269202
30428221,313857219
30428221,920737645
30428221,990317363915579392
30428221,348502795
30428221,160909408
30428221,403532829
30428221,240664869
30428221,475166280
30428221,2742110222
30428221,68524064
30428221,1278729330
30428221,96242123
30428221,69492122
30428221,983116428
30428221,198390940
30428221,185409011
30428221,127320433
30428221,24779354
30428221,54488444
30428221,126735220
30428221,527852034
30428221,939090006
30428221,260822065
30428221,103791938
30428221,769723428
33438880,15773201
33438880,414375090
33438880,1374186409
33438880,741968904
33438880,584046935
33438880,30008122
33438880,407680925
33438880,252341753
33438880,296482546
33438880,636368840
33438880,8658132
33438880,1164583968
33438880,1216787383
33438880,257590691
33438880,20078236
33438880,1358034253
33438880,133712531
33438880,20740328
33438880,1128622693
33438880,127080370
33438880,315117044
33438880,190249653
33438880,858673621
33438880,1409426557
33438880,1414035764
33438880,501093154
33438880,243290177
33438880,61264921
33438880,566633882
33438880,55603899
33438880,24123953
33438880,25006320
33438880,258037365
33438880,1412371394
33438880,44084579
33438880,1250371256
33438880,30228958
33438880,380901025
33438880,1411328238
33438880,411920088
33438880,447141413
33438880,1363324566
33438880,1384411717
33438880,1269129140
33438880,289062932
33438880,16018005
33438880,222276646
33438880,1007503345
33438880,21644169
33438880,204223049
33869550,4337781267
33869550,31669703
33869550,1012782422
33869550,492449841
33869550,941064787
33869550,59399268
33869550,68424707
33869550,374629343
33869550,1693195274
33869550,134234000
33869550,33317459
33869550,485678808
33869550,65057049
33869550,2812821379
33869550,61235377
33869550,230676228
33869550,97832041
33869550,46656696
33869550,882053774
33869550,199563913
33869550,67112544
33869550,229186112
33869550,28706024
33869550,223622368
33869550,277276900
33869550,141205604
33869550,98397418
33869550,50232375
33869550,30414789
33869550,2827698059
33869550,1938604200
33869550,964212584
33869550,44596346
33869550,481901845
33869550,139163510
33869550,51391293
33869550,570437490
33869550,547033623
33869550,30678957
33869550,177108698
33869550,593865996
33869550,266000027
33869550,20010186
33869550,67598517
33869550,18927628
33869550,27669055
33869550,339809426
33869550,1326986221
33869550,68931293
33869550,611744713
34589722,62612159
34589722,182888794
34589722,1347926394
34589722,1430360737
34589722,908089807
34589722,22559994
34589722,972552590
34589722,20540593
34589722,161801717
34589722,14987172
34589722,1342626918
34589722,486338479
34589722,12873982
34589722,102242714
34589722,255820291
34589722,28032511
34589722,620239093
34589722,1311008077
34589722,480564676
34589722,178246193
34589722,69571083
34589722,87498937
34589722,25782629
34589722,49393047
34589722,1395804355
34589722,1308589759
34589722,43919592
34589722,490477901
34589722,1354656482
34589722,1408943130
34589722,271256342
34589722,1379317524
34589722,568081468
34589722,1119959329
34589722,51157989
34589722,1121937338
34589722,15636240
34589722,997690952
34589722,180978279
34589722,1413054098
34589722,131075609
34589722,148310752
34589722,51648984
34589722,1339183783
34589722,1250435006
34589722,201466570
34589722,529433974
34589722,40380823
34589722,31443359
34589722,38985424
35959749,1175971302450126848
35959749,16729297
35959749,370308968
35959749,312326409
35959749,146327085
35959749,1281270004923731968
35959749,32445360
35959749,316656058
35959749,1103746645034975233
35959749,39296220
35959749,21741551
35959749,1136318755
35959749,22279051
35959749,1131296016802516992
35959749,1356707959510765569
35959749,69302876
35959749,455000166
35959749,1341393322200489991
35959749,1110979100250791936
35959749,19874736
35959749,2927124284
35959749,383537992
35959749,29345167
35959749,1273792124304187395
35959749,973678174688202752
35959749,508325846
35959749,1350123171933003776
35959749,42995003
35959749,1317544213
35959749,920040955482435584
35959749,796797464036671489
35959749,722466679087841280
35959749,2354331456
35959749,966091509367033861
35959749,1004356826417254401
35959749,29505662
35959749,36145699
35959749,189248614
35959749,34677788
35959749,27279989
35959749,755411414718812160
35959749,76460301
35959749,37953753
35959749,1284471998807183360
35959749,1134814711
35959749,96205284
35959749,104871923
35959749,892217232444489729
35959749,16892452
35959749,82620247
36299291,1192451711488733187
36299291,314670546
36299291,362235495
36299291,26087371
36299291,22589297
36299291,87937530
36299291,1601499888
36299291,28197573
36299291,19297437
36299291,1582694929
36299291,1588392115
36299291,136100953
36299291,506692674
36299291,1280911844
36299291,1056157890
36299291,941487750
36299291,143311884
36299291,1597051038
36299291,473018060
36299291,512694530
36299291,465724228
36299291,238921149
36299291,2404341
36299291,1183431122
36299291,145664738
36299291,496440865
36299291,171200412
36299291,51134915
36299291,277982235
36299291,115902917
36299291,69501723
36299291,488628570
36299291,172731028
36299291,740177766
36299291,399217926
36299291,1241269392
36299291,93429243
36299291,1018134530
36299291,1463041596
36299291,555669233
36299291,1584817664
36299291,1498609442
36299291,1586389620
36299291,307742656
36299291,1390749386
36299291,548455028
36299291,280931517
36299291,1525910276
36299291,165502767
36299291,326351942
38520305,160483364
38520305,71023523
38520305,94610588
38520305,75375923
38520305,606675602
38520305,284548262
38520305,231499668
38520305,154969565
38520305,897953112
38520305,16688666
38520305,29611541
38520305,14316726
38520305,17268715
38520305,1360511221
38520305,17934465
38520305,21367899
38520305,611372891
38520305,397309753
38520305,525085696
38520305,15679946
38520305,1346683999
38520305,214547265
38520305,34196993
38520305,586202446
38520305,471836670
38520305,539137467
38520305,1255445810
38520305,200329893
38520305,113018521
38520305,509618265
38520305,66860591
38520305,1246806529
38520305,31503277
38520305,598970425
38520305,374617806
38520305,80037684
38520305,102238458
38520305,16118882
38520305,118613368
38520305,1064439458
38520305,45990259
38520305,215690569
38520305,24919027
38520305,1321656835
38520305,499123693
38520305,110861482
38520305,1217477713
38520305,20347039
38520305,1258047810
38520305,328899507
39321660,143209272
39321660,67351481
39321660,1154808173674389505
39321660,16253142
39321660,94138345
39321660,1146065049896792064
39321660,56021901
39321660,68721634
39321660,37053661
39321660,1010787447788228608
39321660,333095139
39321660,3269133098
39321660,1020132462
39321660,1213910164694130688
39321660,1370226272677285890
39321660,3033216015
39321660,87874905
39321660,801564826006933506
39321660,138088478
39321660,84166307
39321660,886649521379389440
39321660,1445650784
39321660,23544061
39321660,370706811
39321660,1362814702137524225
39321660,31129384
39321660,14610527
39321660,115558787
39321660,171301417
39321660,108147336
39321660,1119995160241278977
39321660,18377827
39321660,153307097
39321660,913825978685702144
39321660,1343443484146020352
39321660,954784644
39321660,3277891994
39321660,319957470
39321660,171116456
39321660,706088010
39321660,1276245490389131264
39321660,2352759108
39321660,4890418741
39321660,66178275
39321660,913038467654934528
39321660,811017852
39321660,111962487
39321660,372555541
39321660,902676835
39321660,25612503
39328305,19932746
39328305,416857073
39328305,450539646
39328305,18831926
39328305,576533046
39328305,372677761
39328305,1088949722
39328305,1387173836
39328305,18225967
39328305,389313566
39328305,4870580612
39328305,165506153
39328305,29149536
39328305,1173492085070036994
39328305,1192625531025608705
39328305,23698119
39328305,934681
39328305,15307727
39328305,557440724
39328305,35647451
39328305,3313126153
39328305,1475495658
39328305,14756283
39328305,11768582
39328305,1050869006
39328305,15497928
39328305,1150205216232357888
39328305,190632027
39328305,725586451
39328305,2859443173
39328305,131927878
39328305,14597344
39328305,2190197048
39328305,1027264470370770945
39328305,87110713
39328305,5827392
39328305,15126388
39328305,522701657
39328305,879521
39328305,102700680
39328305,102488708
39328305,22330739
39328305,1546101560
39328305,1006419421244678144
39328305,494027712
39328305,1462161
39328305,233364902
39328305,18820559
39328305,114259622
39328305,16712568
40010436,65200847
40010436,3362822187
40010436,1142051858699235328
40010436,760690549963849728
40010436,150120631
40010436,409594784
40010436,115565355
40010436,3397328855
40010436,2796894197
40010436,296373734
40010436,282396693
40010436,2424465799
40010436,234901998
40010436,1145451188
40010436,1549008356
40010436,1726709748
40010436,1098118465
40010436,502609408
40010436,1064182166
40010436,72894785
40010436,433134814
40010436,29648592
40010436,88954293
40010436,26854157
40010436,142402743
40010436,423712562
40010436,791584555
40010436,1202757890
40010436,1128715212
40010436,1199376450
40010436,111449148
40010436,324628327
40010436,38275036
40010436,470407330
40010436,101356777
40010436,1032267367
40010436,275375938
40010436,278808252
40010436,370414348
40010436,80060803
40010436,276381647
40010436,276303964
40010436,350509336
40010436,1267393172
40010436,399854929
40010436,1264018016
40010436,476918374
40010436,1240801754
40010436,602302616
40010436,1231487011
44091292,23311503
44091292,1410206034
44091292,51982471
44091292,546915754
44091292,1415732989
44091292,43537834
44091292,40438887
44091292,449062002
44091292,15464215
44091292,61575108
44091292,1422806988
44091292,224111514
44091292,81394861
44091292,52358764
44091292,172622995
44091292,802619358
44091292,529431641
44091292,112402502
44091292,1267004126
44091292,1178688498
44091292,1109319354
44091292,160688952
44091292,589665411
44091292,500482443
44091292,1406993928
44091292,21798895
44091292,963931297
44091292,1395185635
44091292,52778312
44091292,1336058978
44091292,365380734
44091292,270178269
44091292,38015946
44091292,416656928
44091292,1380432703
44091292,1403720791
44091292,1225578230
44091292,632394220
44091292,973381344
44091292,1400655482
44091292,24416056
44091292,896617794
44091292,14160220
44091292,1390349833
44091292,48368229
44091292,1254361896
44091292,80221250
44091292,323766286
44091292,61059240
44091292,1292429760
46071929,90602934
46071929,83332396
46071929,128827303
46071929,309745800
46071929,132345732
46071929,83793817
46071929,108539938
46071929,62456288
46071929,39738297
46071929,16257893
46071929,13903412
46071929,15203487
46071929,47864840
46071929,7242172
46071929,46059870
46609919,1354887890
46609919,618587964
46609919,799151047
46609919,756228
46609919,21327265
46609919,1242944120
46609919,47150435
46609919,789314742
46609919,16344215
46609919,18173352
46609919,69226018
46609919,1027601370
46609919,15661531
46609919,257703885
46609919,1350622987
46609919,1289533644
46609919,952364011
46609919,77317204
46609919,1362307568
46609919,81275395
46609919,223614141
46609919,937748785
46609919,9888552
46609919,1330365277
46609919,21306486
46609919,34467507
46609919,11550372
46609919,438141161
46609919,490587176
46609919,15972368
46609919,243965477
46609919,130560312
46609919,34068695
46609919,268361752
46609919,49308063
46609919,594617511
46609919,456811669
46609919,63095150
46609919,66537966
46609919,18953882
46609919,1128859897
46609919,150767569
46609919,90405805
46609919,113558720
46609919,15888939
46609919,227059721
46609919,34239746
46609919,1340516593
46609919,57545580
46609919,256728287
48638750,736949671906676736
48638750,884016115
48638750,3014558284
48638750,2801543019
48638750,94978595
48638750,38471514
48638750,187554919
48638750,124441715
48638750,2519530440
48638750,2811544232
48638750,2861038929
48638750,3301428063
48638750,409310104
48638750,1018536883
48638750,302840096
48638750,2357154270
48638750,972821768
48638750,1474833072
48638750,96468445
48638750,843474343
48638750,592191548
48638750,194120473
48638750,56294428
48638750,25316788
48638750,244044215
48638750,1581451376
48638750,1563600614
48638750,272700582
48638750,34152829
48638750,54111431
48638750,457052363
48638750,977087852
48638750,570127760
48638750,80528373
48638750,1482097196
48638750,284586259
48638750,319683867
48638750,238903642
48638750,1461395425
48638750,1532262756
48638750,15206987
48638750,129693733
48638750,85411872
48638750,200903768
48638750,177102010
48638750,977608478
48638750,100051716
48638750,178074005
48638750,33015155
48638750,36971171
50449844,1178793172429922310
50449844,1298913777715380225
50449844,4557608126
50449844,1380728111457824768
50449844,1379861733129515011
50449844,1026219915605356545
50449844,1154369506904608768
50449844,1250971052706017283
50449844,481600084
50449844,911473405618118656
50449844,1281039469345476608
50449844,1100606713751842816
50449844,1263615036523773952
50449844,1072113446538350593
50449844,1328439442806333440
50449844,983773329336217601
50449844,377228272
50449844,1265121374575583232
50449844,201777946
50449844,111519701
50449844,1111711583338524672
50449844,26599573
50449844,780555214361206784
50449844,1320273028681445379
50449844,1343605126708264963
50449844,1015783245206687745
50449844,978800579286794240
50449844,141817380
50449844,23592689
50449844,1346074053040336896
50449844,799994738392891392
50449844,14925338
50449844,1335216145863995395
50449844,1130148749500657664
50449844,177087369
50449844,1291725094658535426
50449844,1122889428320411648
50449844,1232510305369980928
50449844,288205018
50449844,87984807
50449844,494939290
50449844,15895661
50449844,1198726643923247105
50449844,1301849069879537664
50449844,98335997
50449844,323319539
50449844,2153744018
50449844,851517928042360833
50449844,885454974595067904
50449844,581147148
50660716,132034770
50660716,2736554734
50660716,2572903764
50660716,543279990
50660716,775612602
50660716,603569649
50660716,1315404164
50660716,2149003179
50660716,41334437
50660716,2263707686
50660716,551109892
50660716,1887583663
50660716,556479547
50660716,189648160
50660716,2586184044
50660716,2529446347
50660716,225409404
50660716,1651580648
50660716,482190065
50660716,85565492
50660716,317402303
50660716,426393710
50660716,117781635
50660716,2545064377
50660716,2232922826
50660716,2636392240
50660716,1254965226
50660716,2636373508
50660716,2196135514
50660716,1422485624
50660716,724801278
50660716,341916946
50660716,2370448206
50660716,1854880921
50660716,2541333186
50660716,2494219909
50660716,1572646513
50660716,342019695
50660716,636048870
50660716,2551002721
50660716,2368194650
50660716,748077709
50660716,1619218159
50660716,16704080
50660716,278280178
50660716,1844874007
50660716,2427868351
50660716,252717000
50660716,2465371374
50660716,1497836930
54244742,231354142
54244742,97999598
54244742,1409637493
54244742,126297918
54244742,1398023850
54244742,1473189613
54244742,271063848
54244742,14667676
54244742,1426309597
54244742,189747883
54244742,533791693
54244742,1437492734
54244742,22813079
54244742,126494386
54244742,1363479390
54244742,1540754239
54244742,101587258
54244742,1369795982
54244742,53769234
54244742,1099374308
54244742,975634933
54244742,239257265
54244742,84440802
54244742,82758822
54244742,1604640578
54244742,1593504410
54244742,1524091339
54244742,222869630
54244742,1546140594
54244742,452700974
54244742,361546222
54244742,498413566
54244742,44097947
54244742,1410330415
54244742,1585337880
54244742,1160376720
54244742,1135399284
54244742,380799289
54244742,1596314052
54244742,893989057
54244742,1547767794
54244742,1593465404
54244742,523971501
54244742,1093765686
54244742,1500769980
54244742,241732182
54244742,68091221
54244742,190442666
54244742,1270893402
54244742,262560834
55398486,781207981010681856
55398486,402750356
55398486,758429451629846528
55398486,701843666298650624
55398486,771526691386560512
55398486,786333844328767489
55398486,760015755761086464
55398486,800188694552420353
55398486,795406620775870464
55398486,770854890029670400
55398486,4820203959
55398486,39252219
55398486,613933624
55398486,35856249
55398486,61626555
55398486,179128390
55398486,1041793984463601664
55398486,888966609955586048
55398486,2936642755
55398486,3005742556
55398486,825670395714007041
55398486,757695924349104129
55398486,3087199882
55398486,222841164
55398486,540892015
55398486,1579777514
55398486,88944305
55398486,759534601131917313
55398486,810993072964255745
55398486,1093982246858645504
55398486,2986461022
55398486,1927999225
55398486,1861592112
55398486,747872014208229376
55398486,749465651392241664
55398486,420535612
55398486,15911679
55398486,827301576142372864
55398486,1035219674814930945
55398486,167594811
55398486,1417014157
55398486,172923027
55398486,523820465
55398486,59339558
55398486,767193739697741824
55398486,274230991
55398486,3307387420
55398486,1245645524
55398486,1031902574
55398486,1030707390
55825155,40048663
55825155,202682650
55825155,480214517
55825155,393269987
55825155,9933782
55825155,95334202
55825155,15645595
55825155,360083387
55825155,67035441
55825155,16853498
55825155,547405284
55825155,250809697
55825155,1508059506
55825155,282210328
55825155,22396928
55825155,1593775202
55825155,151694228
55825155,42707051
55825155,460505947
55825155,1348441880
55825155,1607562186
55825155,1609146282
55825155,343539851
55825155,1304649890
55825155,1061516743
55825155,35941221
55825155,433301877
55825155,1596975216
55825155,349288872
55825155,119624019
55825155,718917900
55825155,1587413618
55825155,23944178
55825155,1597730966
55825155,1243364834
55825155,34075932
55825155,355369692
55825155,42154568
55825155,181397382
55825155,72720595
55825155,875070728
55825155,93293603
55825155,1585263445
55825155,1544864732
55825155,73987741
55825155,70723031
55825155,706041841
55825155,1002402966
55825155,611058132
55825155,1526801804
56232036,23847960
56232036,17849944
56232036,22716009
56232036,18654658
56232036,777158978862284800
56232036,199777569
56232036,2812852233
56232036,25114239
56232036,59974389
56232036,1951837430
56232036,54188653
56232036,808239835068715008
56232036,148785508
56232036,4366411942
56232036,62737122
56232036,234810003
56232036,896833208913862656
56232036,322851412
56232036,36771147
56232036,58770203
56232036,1171913936205045761
56232036,1219731110
56232036,767495120069328897
56232036,207309762
56232036,712645338
56232036,4828241698
56232036,139726526
56232036,114517074
56232036,2510215220
56232036,3021235211
56232036,10850192
56232036,90368802
56232036,107122128
56232036,98955572
56232036,17537057
56232036,258730549
56232036,15676492
56232036,14342661
56232036,48497136
56232036,89183429
56232036,19977449
56232036,38170974
56232036,54502344
56232036,2650413864
56232036,605511043
56232036,212332850
56232036,249090055
56232036,349714440
56232036,726272329865527296
56232036,1308486413562908676
57757511,183679324
57757511,153972989
57757511,32433869
57757511,1965664670
57757511,168824343
57757511,126077067
57757511,22879428
57757511,139115923
57757511,130692363
57757511,522652520
57757511,68258567
57757511,114310653
57757511,760382936
57757511,279854727
57757511,55722723
57757511,271161492
57757511,33804533
57757511,42999181
57757511,236265286
57757511,16795139
57757511,184263079
57757511,55583641
57757511,80306410
57757511,146367309
57757511,362712639
57757511,77848619
57757511,50005296
57757511,33976872
57757511,128776640
57757511,106170524
57757511,109408123
57757511,50821343
57757511,290078349
