user_id,friends_count
1009653148108054528,183
1009655664,142
100965729,1875
1009665853,377
1009672723,3932
100968366,105
1009688736,1816
1009689127,2865
100970471,606
1009706545,101
100970816,2384
1009708368569753600,32
1009709238657208320,37
1009713148981587968,802
1009713404,587
100971422,280
1009717507,0
1009719043383627776,3
1009731624,129
1009735548808974339,1027
1009737361129922560,2142
1009747202040827904,30862
100974966,57099
1009753376,688
1009753502,2624
1009758728852303873,375
1009765016,28994
100976703,54
1009774979330859008,390
1009780609,70
1009784485,5957
1009790415845801985,420
1009800247537799169,158
1009800272,110
1009805750,582
1009818790933221376,40
1009821546,1921
1009823901441036289,576
1009826897923072006,269
1009832125,35
1009840110,188
1009841172,210
1009844265801998336,899
1009844797,14
1009846310,55
1009850672760721411,1102
1009862989,440
1009866842,1562
1009870316124950529,994
1009876976,5012
100987759,328
1009878146,393
100988241,377
10098852,2015
1009887320605118464,38
1009887633387020288,271
1009888627,1660
1009890183905468422,103
100989156,123
100989950,231
1009904358560010240,623
1009905542,609
1009906485860687875,3327
1009907031006957568,353
1009909422393581569,3845
1009910137245569024,500
1009910437,826
1009910820141260803,1483
100991438,556
1009927944,18764
1009929344,3405
1009937715096416256,564
100994929,0
1009953604491411457,4894
1009956301,1485
1009967622,412
1009971097,1795
1009973882969829376,182
1009993932,31
10100102,564
1010014627,354
1000082732,13
100183530,144
1004905536,694
1006424792,125
1006984339,0
100801656,4090
100810549,1871
1009113092,30
1010409722,416
1011611028,1315
1011681414,322
1012100762,42
101311381,77
1013227898,0
1013304732,2
1013959855,114
1016086494,3483
1016846400,5091
101695592,67
1017827738,702
1017980005,31932
1018888051,3283
101893572,7209
101956832,29
102116847,25995
1021261790,1050
1021376496,0
102150152,104
10230092,297
102408883,116
1026197041,129
102647233,595
102658711,6582
102715217,446
1027719319,3
1027774482,0
102856128,11008
103002946,1806
103065068,21619
1034046475,136
103411670,2120
1034449099,314
103649437,215
1038432794,3690
103990325,6132
1041773978,6
104292903,464
1043268697,16
1043411214,0
104416486,47
104459389,56461
104498691,3322
1046643686,333
1047305005,908
104736803,1475
1047908394,95
105233745,586
105342117,1332
1053554150,297
105435026,166
105758272,926
1059232844,21
106027848,8624
106043320,935
106170902,75471
1065476858,2076
106631943,1335
1066713224,2054
106738160,83391
1067623410,7041
1069214394,577
1071804518,0
107209981,1460
107300441,22158
107309612,1035
107318424,161
1073802444,2676
1074502146,723
107474787,82
107584619,1194
1077592993,347
1078432224,42
1080753187,247
108078731,857
108136669,790
108225564,11
108710233,5732
108936259,163
109067651,203
109241992,229
1095976464,1533
109972295,1618
1100056236,19
1102368708,11
110384744,195
1103940476,139
110734725,362
110842122,178
110931481,228
1109860674,682
111158912,1212
1111826196,184
111222977,42732
1113094070,21602
111331599,444
1113440492,277
1114020792,238
111508072,197
111520352,3021
1115595020,135
1115612702,512
1117822664,401
1119095348,0
1119456386,9
112051516,205
1123729428,42
1123912694,28
1127815244,204
112792810,5452
112813602,521
1128522992,1332
1128674851,104
1129350392,4973
1129594106,68
112962217,2325
1129951904,415
1130397020,1429
1131058813,6
1131112849,8
1131455959,15
113256112,0
113278275,211
1133231659,261
113352671,1202
113419517,92
11348282,173
1135851996,15
1135898562,145
113597756,646
113937258,668
11400352,5959
114501238,70
114814239,6031
114853736,29
114914015,67
1149947838,19
1151339580,21
1153419451,3
1155615906,231340
115780123,238
1157854178,393
115945467,70
116095439,2040
1161337027,67
116496566,0
1167355694,152
116851163,0
1169737134,15
1169759960,1980
1170151064,966
117216619,5533
117224019,378
1173643692,24
1175471700,227
11785482,8439
118024094,265
118106343,9
118201804,85
118270240,882
1183111178,249
118439242,315
1186879477,1531
11895802,19669
118968440,59
1191247082,145
119141257,20173
119409334,360
1198840944,5073
120135415,517
1201418060,1
1201565418,0
1202018388,1437
1202220380,110
1205340385,29
1207060226,436
120763293,129
120803429,370
1208487074,3614
1208889354,25
120898276,36151
1209099625,985
121044171,895
1210591333,2753
121147637,8282
121381391,84
1215159553,189
1215856441,20
1220715805,412
122075135,1190
122130034,137
1221379603,0
122263298,5240
122539413,18088
122605169,580
122722166,2078
122763188,259
1228576465,569
122995784,185
122996201,405
123168618,3442
123404263,314
123481845,650
123606252,36
1236256668,662
123631585,440
123774113,173
124025633,74
124027608,507
1240530409,82
1241898602,649
124258971,26
1245800444,1467
1246568299,152
1247928836,520
124824076,5
124914275,13511
1249647776,509
124990397,2073
125043774,725
1251083774,321
1254728024,777
125521899,7090
1258493041,1102
125960007,747
12598132,112
1260559272,46
1262235583,2
126366608,467
1263911971,34
126742472,27334
1268340883,0
1275544410,71
127575074,2503
127801988,1047
127812812,1071
1278227102,22
1278764395,133
1279619750,47175
1279948844,11
128155589,243
128221886,1564
128585571,190
1286725652,169
128679822,478
1288175774,199
129280923,13
129575180,3240
129579241,1046
1297597904,1029
129900475,4764
129910332,9629
129964269,0
130104041,706
130338379,607
1304050322,288
130408529,168
130549978,1703
130710804,2019
1307459792,9
130847904,1493
1308878167,1307
130998809,2494
1312318633,8
131537563,273
1320957080,613
132139604,115
132382520,0
132385468,24
132460679,16136
132473704,1391
1325186761,1
132690727,394
1329146924,73
133022865,63411
1331235961,8
133324446,3008
133378751,2
1336787947,41016
1339120062,105
1340919560,96
1341114823,0
134154516,423
1342550960,337
1342811737,1092
134304482,23
134388530,2
1345745096,2011
1346439824,451
134758540,470
135144567,247
13515772,2696
135224855,3394
135245912,8894
135325668,318
135421739,80
135423010,6612
1357130263,14595
1358258268,0
13584882,210
1359182538,6
1359832098,29
1359884756,30
1360321135,156
136751601,924
1368498470,1036
1368944798,0
1373608591,74
1374107066,21
1374778464,300
1376851362,1958
137780376,28
13832882,3946
1385199919,6
1385575538,79
13862542,1974
1386795619,7
138796675,1393
139148988,18
1391852887,56
1393552496,1
1394084197,49
1395578322,12241
139669606,3595
139756589,1690
1398843049,331
1398993224,1265
140007206,951
1400674765,1818
1406986080,15
14099695,13
141002336,72
141331963,38885
1414251913,46
14154145,4005
141651880,2751
141730776,99865
141780141,393
1422311,737
14230524,119752
142386187,7
1424304518,12
1425451645,14
142722336,462
14285483,10404
14288822,1
142945587,55
142953715,4088
143033387,762
143309315,4116
143368209,0
1437320384,57
143838544,1131
14392932,479
144046082,1920
144226438,0
14454786,4953
14454892,504
144595097,4944
14478132,1
1447949844,295
145125358,1805
145592392,117910
145692201,1244
145769665,1897
145806143,5607
14596540,803
14597680,112
14603856,95
14652207,3167
146742366,1681
14677117,2577
14699672,382
147059009,557
14710129,1254
14744347,7161
147661132,428
1476711734,162
147931285,10
14797707,651
147993025,2681
14817982,14751
14851673,1394
14859648,530
148726773,31
14876461,256
1488349488,30
14883659,113
1488465540,132
149045006,3
149143535,0
149198901,20
1492538024,642
14937329,910
149429451,952
14968019,92
149716988,177905
14995294,425
150271747,504
15031687,49
150377671,387
150395278,2550
151029171,1024
151220848,125
151503222,653
15209228,445
15223418,3991
152265870,350
152805810,79
15293534,3192
15307617,4746
15365852,810
153859710,148
153893716,5741
15395792,356
154102105,77
154132764,80
15414010,237
1543121,550
15455433,6650
154557864,119
15463610,6813
15464215,2470
15481158,22004
15501305,93662
155094317,11912
155140848,194
155151279,10
155629354,23371
15596316,34200
156109109,223
15639784,732
15666153,1646
156856598,2372
156948369,2613
15728007,3086
157601911,0
15786845,46388
158347296,183
158747219,888
159027840,889
15917338,4999
159259904,97
159364991,439
159642842,23467
1596669912,308
159892326,36
15990690,27142
16015009,2344
16018820,2588
16023144,1321
160702997,345
16098159,2670
16098254,57
16104017,13474
16180051,395
16200603,594
162100815,22
162350622,369
16240250,3237
16251798,742
162566111,439
16281260,919
1630261,4864
16343965,1388
16353979,164
163611420,1133
163640489,276
163767621,246
163804578,0
16401912,1564
16409683,368323
164173164,245
164240225,10152
164531168,22
16454410,112634
164908231,1889
16507361,3199
16507391,277
165310161,4355
16540406,175
16570928,438
165861719,371
16614663,33308
166249822,508
16654767,356
16667262,100
166739404,388
166986297,94
16712413,1732
167285488,3730
167293347,220
167440115,470
168095350,2612
16827333,882
168740834,51561
168857533,2133
16910746,0
169544629,13
169599228,3812
169984399,470
170042978,23
17032431,849
171569929,839
171790175,1088
17183964,1954
17233110,5824
17262256,6169
172726264,0
172990469,287
17314478,1532
173447211,1943
173469807,752
17352952,370
173723592,4999
17391738,751
17429259,417
174559028,4601
174669737,532
174773507,1969
17488851,3116
175504538,298
175526974,1619
17554299,2719
17573765,0
175954697,10018
17624061,3550
17680840,199442
176939317,186
17715247,39433
177245169,674
177349473,134
1775111,1235
177547780,596
17776189,3935
178042229,821
178105643,11983
17813885,912
17820799,85
178248732,261
178302682,9286
178767198,1533
178779815,2513
17919972,0
179298078,100
179384435,171
179759853,698
179847046,17
17986973,391520
17992979,3131
179933308,155
17999868,13957
18008330,8364
18009204,2660
18052866,15582
18056442,965
18064931,1534
180932478,134
180977299,291
18111707,1958
18113292,31738
18114168,1333
181397382,5
181586314,37
181622596,48
18217624,2714
18220175,1746
18222378,21
182406540,444
18247558,1177
18249057,1213
182948258,6858
182994241,2238
18322109,679
183230911,224
183702817,1937
183933776,9121
183988240,303
18443731,2074
18447842,1741
18457959,0
184596818,616
18460408,2898
184996887,256
185002007,815
185142711,82
185288248,3896
18530520,168
18533317,221956
18541970,10121
18548136,2793093
18572511,108
18576060,8036
18577817,4118
186281704,761
18642314,88951
18668204,479
18681139,536
187058357,863
18818436,137
18839785,2344
18845207,623
188636237,4346
188746616,1282
18899446,16844
189100486,1
189458732,629
19026178,178
19073140,55
19080512,955
191188669,1448
19151178,431
191672862,0
191744870,549
19182653,11065
19196415,15893
192019423,163
192514388,115
192797917,203
192823346,1523
192874217,464
19303058,587
193071322,142
193305231,3902
193352925,2207
193704387,8074
193782586,6979
19385404,13384
194349947,36
194378496,1225
194403638,0
194681787,320
19498371,4327
195470474,1667
195603250,4
19622811,12668
196497084,80
196650381,613
196706721,58
197078379,1756
19750766,5560
19777426,409
19803537,1407
19840078,48488
19871763,860
198750913,554
199055135,2265
199231559,491
199236729,160
19927199,430
19929890,3247
199363537,68
199546327,10396
199705725,11578
19976711,6830
199883561,9710
199974425,684
